Country,Currency Type,Business Line,Team/Business Unit,Year,Cycle,Terr ID,Emp ID,Emp_Name,Role_Name,Product Name,Metric Type,Product wt,Metric/sales-non sales,Plan Type,Targets,Sales,Attainment,Achievement,Product Target_pay,Eligibility,Product level Payout,FLM_Flag,FLM
UK,British Pound (GBP),BL-B,Team3,2022,Q4-2022,ERKOEN786,ERKOEN786,ERKOEN786,REP,Actirelief Gel,Others,0.24,Non-Sales,Others,3,2,0.67,0.97,547.2,1,530.784,0,FLM
UK,British Pound (GBP),BL-D,Team5,2021,C2-2021,ENJO V786,ENJO V786,ENJO V786,REP,ActiSpirivacare,Others,0.24,Non-Sales,Others,4,3,0.75,1.05,547.2,1,574.56,0,FLM
UK,British Pound (GBP),BL-B,Team2,2025,C2-2025,ICLAUR786,ICLAUR786,ICLAUR786,REP,Metacare Gel,Others,0.24,Non-Sales,Others,3,1,0.33,0,547.2,1,0,0,FLM
UK,British Pound (GBP),BL-D,Team4,2024,Q3-2024,ERKOEN786,ERKOEN786,ERKOEN786,REP,Urocomplete Injection,Others,0.06,Non-Sales,Others,1,0.8,0.8,0.8,136.8,1,109.44,0,FLM
UK,British Pound (GBP),BL-B,Team1,2023,C3-2023,ENJO V786,ENJO V786,ENJO V786,REP,Renalcare Gel,Others,0.06,Non-Sales,Others,1,0.6,0.6,0.6,136.8,1,82.08,0,FLM
UK,British Pound (GBP),BL-D,Team3,2022,C3-2022,ICLAUR786,ICLAUR786,ICLAUR786,REP,CrestorDrops,Others,0.06,Non-Sales,Others,1,0.333333333,0.33,0.33,136.8,1,45.6,0,FLM
UK,British Pound (GBP),BL-B,Team5,2021,Q2-2021,ERKOEN786,ERKOEN786,ERKOEN786,REP,Hepatorapid Powder,Others,0.04,Non-Sales,Others,1,1,1,1,91.2,1,91.2,0,FLM
UK,British Pound (GBP),BL-D,Team2,2025,Q3-2025,ENJO V786,ENJO V786,ENJO V786,REP,Renalheal Lotion,Others,0.04,Non-Sales,Others,1,1,1,1,91.2,1,91.2,0,FLM
UK,British Pound (GBP),BL-B,Team4,2024,C2-2024,ICLAUR786,ICLAUR786,ICLAUR786,REP,Macroactive Lotion,Others,0.04,Non-Sales,Others,1,0.5,0.5,0.5,91.2,1,45.6,0,FLM
UK,British Pound (GBP),BL-D,Team1,2023,C1-2023,ERKOEN786,ERKOEN786,ERKOEN786,REP,Actiextra Ointment,Others,0.06,Non-Sales,Others,1,1,1,1,136.8,1,136.8,0,FLM
UK,British Pound (GBP),BL-B,Team3,2022,Q2-2022,ENJO V786,ENJO V786,ENJO V786,REP,PsychoRituxanshield,Others,0.06,Non-Sales,Others,1,0.833333333,0.83,0.83,136.8,1,114,0,FLM
UK,British Pound (GBP),BL-D,Team5,2021,C3-2021,ICLAUR786,ICLAUR786,ICLAUR786,REP,AriceptLotion,Others,0.06,Non-Sales,Others,1,0.666666667,0.67,0.67,136.8,1,91.2,0,FLM
UK,British Pound (GBP),BL-B,Team2,2025,Q4-2025,KXEMIL786,KXEMIL786,KXEMIL786,FLM,AspirinCream,Others,1,Non-Sales,Others,10711.36416,9976.176065,0.93,0.65,2880,1,1872,0,FLM
UK,British Pound (GBP),BL-D,Team4,2024,Q1-2024,DEJOHA786,DEJOHA786,DEJOHA786,REP,CrestorInjection,Currency,0.7,Sales,SvT - Currency,2692653.294,3895572,1.45,1,1680,1,1680,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q2-2023,ERJAGO786,ERJAGO786,ERJAGO786,REP,AvastinDrops,Currency,0.7,Sales,SvT - Currency,2692653.294,3895572,1.45,1,1680,1,1680,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,Q3-2022,DTJEAN786,DTJEAN786,DTJEAN786,REP,Hyponatural Drops,Currency,0.49,Sales,SvT - Currency,2692653.294,3895572,1.45,1,1675.8,1,1675.8,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,C3-2021,ONJEAN786,ONJEAN786,ONJEAN786,TAL,ProZantaccure,Currency,0.7,Sales,SvT - Currency,2692653.294,3895572,1.45,1,3024,1,3024,0,FLM
UK,British Pound (GBP),BL-D,Team2,2025,Q1-2025,DEJOHA786,DEJOHA786,DEJOHA786,REP,Hypocure Drops,Currency,0.3,Sales,SvT - Currency,55088,85139,1.55,2,720,1,1440,0,REP
UK,British Pound (GBP),BL-B,Team4,2024,Q2-2024,ERJAGO786,ERJAGO786,ERJAGO786,REP,Metatotal Spray,Currency,0.3,Sales,SvT - Currency,55088,85139,1.55,2,720,1,1440,0,REP
UK,British Pound (GBP),BL-D,Team1,2023,C3-2023,DTJEAN786,DTJEAN786,DTJEAN786,REP,CrestorInjection,Currency,0.21,Sales,SvT - Currency,55088,85139,1.55,2,718.2,1,1436.4,0,REP
UK,British Pound (GBP),BL-B,Team3,2022,Q4-2022,ONJEAN786,ONJEAN786,ONJEAN786,TAL,CrestorSpray,Currency,0.3,Sales,SvT - Currency,55088,85139,1.55,2,1296,1,2592,0,FLM
UK,British Pound (GBP),BL-D,Team5,2021,Q1-2021,ENKRIS786,ENKRIS786,ENKRIS786,REP,Gastroforte Spray,Currency,0.25,Sales,SvT - Currency,8560231.265,7995758.161,0.93,0.65,855,1,555.75,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,Q2-2025,DTJEAN786,DTJEAN786,DTJEAN786,REP,Immunorelief Lotion,Currency,0.15,Sales,SvT - Currency,8560231.265,7995758.161,0.93,0.65,513,1,333.45,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,Q3-2024,ENKRIS786,ENKRIS786,ENKRIS786,REP,AspirinInjection,Currency,0.25,Sales,SvT - Currency,4708127.196,4237751.825,0.9,0.5,855,1,427.5,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q4-2023,DTJEAN786,DTJEAN786,DTJEAN786,REP,DermoZantacpure,Currency,0.15,Sales,SvT - Currency,3852104.069,3758006.336,0.98,0.9,513,1,461.7,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,Q1-2022,ENKRIS786,ENKRIS786,ENKRIS786,REP,Cardiopure Tablet,Others,0.3,Non-Sales,Others,1,1,1,1,1026,1,1026,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,C3-2021,ENKRIS786,ENKRIS786,ENKRIS786,REP,Cardioheal Injection,Others,0.1,Non-Sales,Others,1,1,1,1,342,1,342,0,REP
UK,British Pound (GBP),BL-D,Team2,2025,Q3-2025,ENKRIS786,ENKRIS786,ENKRIS786,REP,Renalgentle Gel,Currency,0.1,Sales,SvT - Currency,638535.165,653111.0226,1.02,1.07,342,1,364.8,0,REP
UK,British Pound (GBP),BL-B,Team4,2024,Q4-2024,ERKOEN786,ERKOEN786,ERKOEN786,REP,ZantacCapsule,Currency,0.3,Sales,SvT - Currency,10452986.6,10539133,1.01,1.03,1026,1,1060.2,0,REP
UK,British Pound (GBP),BL-D,Team1,2023,C1-2023,ENJO V786,ENJO V786,ENJO V786,REP,CymbaltaCream,Currency,0.3,Sales,SvT - Currency,10452986.6,10539133,1.01,1.03,1026,1,1060.2,0,REP
UK,British Pound (GBP),BL-B,Team3,2022,C2-2022,ICLAUR786,ICLAUR786,ICLAUR786,REP,Macroplus Ointment,Currency,0.3,Sales,SvT - Currency,10452986.6,10539133,1.01,1.03,1026,1,1060.2,0,REP
UK,British Pound (GBP),BL-D,Team5,2021,Q3-2021,ERKOEN786,ERKOEN786,ERKOEN786,REP,Cardiopure Tablet,Currency,0.3,Sales,SvT - Currency,3605008.343,4013474.051,1.11,1.37,1026,1,1402.2,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,C2-2025,ENJO V786,ENJO V786,ENJO V786,REP,HypoLipitorprime,Currency,0.3,Sales,SvT - Currency,2979525.193,2749571.328,0.92,0.6,1026,1,615.6,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,Q1-2024,ICLAUR786,ICLAUR786,ICLAUR786,REP,ImmunoLantuscare,Currency,0.3,Sales,SvT - Currency,3868453.066,3776087.143,0.98,0.9,1026,1,923.4,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q2-2023,ERKOEN786,ERKOEN786,ERKOEN786,REP,Rheumopure Ointment,Others,0.24,Non-Sales,Others,4,4,1,1.1,820.8,1,902.88,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,C3-2022,ENJO V786,ENJO V786,ENJO V786,REP,Macroprotect Capsule,Others,0.24,Non-Sales,Others,3,3,1,1.1,820.8,1,902.88,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,Q4-2021,ICLAUR786,ICLAUR786,ICLAUR786,REP,ProLyricaheal,Others,0.24,Non-Sales,Others,5,2,0.4,0,820.8,1,0,0,REP
UK,British Pound (GBP),BL-D,Team2,2025,C2-2025,ERKOEN786,ERKOEN786,ERKOEN786,REP,Superguard Injection,Others,0.06,Non-Sales,Others,1,1,1,1,205.2,1,205.2,0,REP
UK,British Pound (GBP),BL-B,Team4,2024,C3-2024,ENJO V786,ENJO V786,ENJO V786,REP,ProLyricaheal,Others,0.06,Non-Sales,Others,1,1,1,1,205.2,1,205.2,0,REP
UK,British Pound (GBP),BL-D,Team1,2023,Q3-2023,ICLAUR786,ICLAUR786,ICLAUR786,REP,ProSeroquelprime,Others,0.06,Non-Sales,Others,1,1,1,1,205.2,1,205.2,0,REP
UK,British Pound (GBP),BL-B,Team3,2022,Q4-2022,ERKOEN786,ERKOEN786,ERKOEN786,REP,Pneumoforte Tablet,Others,0.04,Non-Sales,Others,1,1,1,1,136.8,1,136.8,0,REP
UK,British Pound (GBP),BL-D,Team5,2021,C1-2021,ENJO V786,ENJO V786,ENJO V786,REP,Actiextra Ointment,Others,0.04,Non-Sales,Others,1,1,1,1,136.8,1,136.8,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,Q2-2025,ICLAUR786,ICLAUR786,ICLAUR786,REP,Macroplus Ointment,Others,0.04,Non-Sales,Others,1,1,1,1,136.8,1,136.8,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,Q3-2024,ERKOEN786,ERKOEN786,ERKOEN786,REP,Immunoforte Ointment,Others,0.06,Non-Sales,Others,1,1,1,1,205.2,1,205.2,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q4-2023,ENJO V786,ENJO V786,ENJO V786,REP,EnbrelDrops,Others,0.06,Non-Sales,Others,1,1,1,1,205.2,1,205.2,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,Q1-2022,ICLAUR786,ICLAUR786,ICLAUR786,REP,Pediaboost Spray,Others,0.06,Non-Sales,Others,1,1,1,1,205.2,1,205.2,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,C3-2021,KXEMIL786,KXEMIL786,KXEMIL786,TAL,Microgentle Injection,Others,1,Non-Sales,Others,13937,14218,1.02,1.07,4320,1,4608,0,FLM
UK,British Pound (GBP),BL-D,Team2,2025,C1-2025,DEJOHA786,DEJOHA786,DEJOHA786,REP,Metacomplete Drops,Others,1,Non-Sales,Others,,,,,450,,450,0,REP
UK,British Pound (GBP),BL-B,Team4,2024,C3-2024,ERJAGO786,ERJAGO786,ERJAGO786,REP,Multiextra Lotion,Others,1,Non-Sales,Others,,,,,450,,450,0,REP
UK,British Pound (GBP),BL-D,Team1,2023,Q1-2023,DTJEAN786,DTJEAN786,DTJEAN786,REP,Geriforte Capsule,Others,1,Non-Sales,Others,,,,,450,,450,0,REP
UK,British Pound (GBP),BL-B,Team3,2022,Q2-2022,ONJEAN786,ONJEAN786,ONJEAN786,TAL,Hyponatural Drops,Others,1,Non-Sales,Others,,,,,450,,450,0,FLM
UK,British Pound (GBP),BL-D,Team5,2021,C1-2021,ENKRIS786,ENKRIS786,ENKRIS786,REP,ActiSpirivacare,Others,1,Non-Sales,Others,,,,,450,,450,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,Q4-2025,ERKOEN786,ERKOEN786,ERKOEN786,REP,Geriboost Spray,Others,1,Non-Sales,Others,,,,,450,,450,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,C3-2024,ENJO V786,ENJO V786,ENJO V786,REP,HypoLipitorprime,Others,1,Non-Sales,Others,,,,,450,,450,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q2-2023,ICLAUR786,ICLAUR786,ICLAUR786,REP,RemicadeCream,Others,1,Non-Sales,Others,,,,,450,,450,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,C2-2022,KXEMIL786,KXEMIL786,KXEMIL786,TAL,PsychoRituxanshield,Others,1,Non-Sales,Others,,,,,450,,450,0,FLM
UK,British Pound (GBP),BL-B,Team5,2021,C3-2021,DEJOHA786,DEJOHA786,DEJOHA786,REP,Hyposhield Spray,Others,1,Non-Sales,Others,,,,,2500,,3075,0,REP
UK,British Pound (GBP),BL-D,Team2,2025,C1-2025,ERJAGO786,ERJAGO786,ERJAGO786,REP,RemicadeTablet,Others,1,Non-Sales,Others,,,,,2500,,3075,0,REP
UK,British Pound (GBP),BL-B,Team4,2024,C3-2024,DTJEAN786,DTJEAN786,DTJEAN786,REP,ActiSpirivacare,Others,1,Non-Sales,Others,,,,,3600,,5313.6,0,REP
UK,British Pound (GBP),BL-D,Team1,2023,Q3-2023,ONJEAN786,ONJEAN786,ONJEAN786,TAL,ActiSpirivacare,Others,1,Non-Sales,Others,,,,,3600,,5313.6,0,FLM
UK,British Pound (GBP),BL-B,Team3,2022,Q4-2022,ENKRIS786,ENKRIS786,ENKRIS786,REP,AvastinDrops,Others,1,Non-Sales,Others,,,,,3600,,4428,0,REP
UK,British Pound (GBP),BL-D,Team5,2021,Q1-2021,ERKOEN786,ERKOEN786,ERKOEN786,REP,BioCymbaltacure,Others,1,Non-Sales,Others,,,,,3600,,5313.6,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,Q2-2025,ENJO V786,ENJO V786,ENJO V786,REP,MacroZantacnatural,Others,1,Non-Sales,Others,,,,,3600,,4428,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,Q3-2024,ICLAUR786,ICLAUR786,ICLAUR786,REP,PsychoRituxanshield,Others,1,Non-Sales,Others,,,,,3600,,3365.28,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q4-2023,KXEMIL786,KXEMIL786,KXEMIL786,TAL,CardioCymbaltaboost,Others,1,Non-Sales,Others,,,,,3600,,5047.92,0,FLM
UK,British Pound (GBP),BL-D,Team3,2022,Q1-2022,DTJEAN786,DTJEAN786,DTJEAN786,REP,ActosPowder,Currency,0.15,Sales,SvT - Currency,1182182.06,1009033.248,0.85,0.4,462.6,1,185.04,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,Q2-2021,DTJEAN786,DTJEAN786,DTJEAN786,REP,AriceptCapsule,Currency,0.15,Sales,SvT - Currency,1284980.5,1096775.27,0.85,0.4,462.6,1,185.04,0,REP
UK,British Pound (GBP),BL-D,Team2,2025,Q3-2025,ONJEAN786,ONJEAN786,ONJEAN786,FLM,PsychoRituxanshield,Currency,0.25,Sales,SvT - Currency,2569961,2193550.54,0.85,0.4,1083.5,1,433.4,1,FLM
UK,British Pound (GBP),BL-B,Team4,2024,C2-2024,ONJEAN786,ONJEAN786,ONJEAN786,FLM,EnbrelPowder,Currency,0.25,Sales,SvT - Currency,2569961,2193550.54,0.85,0.4,1083.5,1,433.4,1,FLM
UK,British Pound (GBP),BL-D,Team1,2023,Q1-2023,ENKRIS786,ENKRIS786,ENKRIS786,REP,AspirinInjection,Currency,0.5,Sales,SvT - Currency,1387778.94,1184517.292,0.85,0.4,1542,0.166667,102.800206,0,REP
UK,British Pound (GBP),BL-B,Team3,2022,Q2-2022,ENKRIS786,ENKRIS786,ENKRIS786,REP,Renalgentle Gel,Currency,0.5,Sales,SvT - Currency,1284980.5,1096775.27,0.85,0.4,1542,0.166667,102.800206,0,REP
UK,British Pound (GBP),BL-D,Team5,2021,C3-2021,ERJAGO786,ERJAGO786,ERJAGO786,REP,PsychoRituxanshield,Currency,0.275,Sales,SvT - Currency,88121.05,43340.4236,0.49,0,504.35,1,0,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,C3-2025,ERJAGO786,ERJAGO786,ERJAGO786,REP,ImmunoLantuscare,Currency,0.45,Sales,SvT - Currency,362811.6667,362811.6667,1,1,825.3,1,825.3,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,Q1-2024,ERJAGO786,ERJAGO786,ERJAGO786,REP,Immunorelief Lotion,Currency,0.275,Sales,SvT - Currency,79388.33333,39045.42667,0.49,0,504.35,1,0,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q2-2023,DTJEAN786,DTJEAN786,DTJEAN786,REP,Microplus Ointment,Currency,0.1925,Sales,SvT - Currency,100029.3,49197.2376,0.49,0,593.67,1,0,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,Q3-2022,DTJEAN786,DTJEAN786,DTJEAN786,REP,Renalcare Gel,Currency,0.315,Sales,SvT - Currency,362811.6667,362811.6667,1,1,971.46,1,971.46,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,Q4-2021,DTJEAN786,DTJEAN786,DTJEAN786,REP,Renalgentle Gel,Currency,0.1925,Sales,SvT - Currency,79388.33333,39045.42667,0.49,0,593.67,1,0,0,REP
UK,British Pound (GBP),BL-D,Team2,2025,Q1-2025,ONJEAN786,ONJEAN786,ONJEAN786,FLM,ZantacCapsule,Currency,0.125,Sales,SvT - Currency,238165,117136.28,0.49,0,541.75,1,0,1,FLM
UK,British Pound (GBP),BL-B,Team4,2024,Q2-2024,ONJEAN786,ONJEAN786,ONJEAN786,FLM,PsychoRituxanshield,Currency,0.25,Sales,SvT - Currency,1088435,1088435,1,1,1083.5,1,1083.5,1,FLM
UK,British Pound (GBP),BL-D,Team1,2023,C3-2023,ONJEAN786,ONJEAN786,ONJEAN786,FLM,AspirinCream,Currency,0.125,Sales,SvT - Currency,238165,117136.28,0.49,0,541.75,1,0,1,FLM
UK,British Pound (GBP),BL-B,Team3,2022,Q4-2022,DEJOHA786,DEJOHA786,DEJOHA786,REP,EnbrelPowder,Currency,0.275,Sales,SvT - Currency,50014.65,24598.6188,0.49,0,504.35,1,0,0,REP
UK,British Pound (GBP),BL-D,Team5,2021,C2-2021,DEJOHA786,DEJOHA786,DEJOHA786,REP,Rheumopure Ointment,Currency,0.45,Sales,SvT - Currency,362811.6667,362811.6667,1,1,825.3,1,825.3,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,Q2-2025,DEJOHA786,DEJOHA786,DEJOHA786,REP,AvastinDrops,Currency,0.275,Sales,SvT - Currency,79388.33333,39045.42667,0.49,0,504.35,1,0,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,C1-2024,KXEMIL786,KXEMIL786,KXEMIL786,FLM,Pneumoheal Lotion,Others,0.03375,Non-Sales,Others,1,1,1,1,146.2725,1,146.2725,1,FLM
UK,British Pound (GBP),BL-B,Team1,2023,C3-2023,KXEMIL786,KXEMIL786,KXEMIL786,FLM,CymbaltaCream,Others,0.03375,Non-Sales,Others,1,1,1,1,146.2725,1,146.2725,1,FLM
UK,British Pound (GBP),BL-D,Team3,2022,Q1-2022,KXEMIL786,KXEMIL786,KXEMIL786,FLM,Geriforte Capsule,Others,0.0225,Non-Sales,Others,1,0.33,0.33,0.33,97.515,1,32.17995,1,FLM
UK,British Pound (GBP),BL-B,Team5,2021,Q2-2021,KXEMIL786,KXEMIL786,KXEMIL786,FLM,Metacomplete Drops,Currency,0.35,Sales,SvT - Currency,2680802.536,3355273.06,1.25,1.83,1516.9,1,2780.978277,1,FLM
UK,British Pound (GBP),BL-D,Team2,2025,Q3-2025,KXEMIL786,KXEMIL786,KXEMIL786,FLM,ProLyricaheal,Currency,0.35,Sales,SvT - Currency,2680802.536,3355273.06,1.25,1.83,1516.9,1,2780.978277,1,FLM
UK,British Pound (GBP),BL-B,Team4,2024,C2-2024,KXEMIL786,KXEMIL786,KXEMIL786,FLM,AriceptLotion,Others,0.21,Non-Sales,Others,4,3,0.75,1.05,910.14,1,955.647,1,FLM
UK,British Pound (GBP),BL-D,Team1,2023,Q1-2023,ENJO V786,ENJO V786,ENJO V786,REP,Superguard Injection,Others,0.03375,Non-Sales,Others,1,1,1,1,91.42875,1,91.42875,0,REP
UK,British Pound (GBP),BL-B,Team3,2022,Q2-2022,ENJO V786,ENJO V786,ENJO V786,REP,PsychoRituxanshield,Others,0.03375,Non-Sales,Others,1,1,1,1,91.42875,1,91.42875,0,REP
UK,British Pound (GBP),BL-D,Team5,2021,Q3-2021,ENJO V786,ENJO V786,ENJO V786,REP,SeroquelInjection,Others,0.0225,Non-Sales,Others,1,1,1,1,60.9525,1,60.9525,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,C2-2025,ENJO V786,ENJO V786,ENJO V786,REP,Superguard Injection,Currency,0.35,Sales,SvT - Currency,831048.7863,948647.06,1.14,1.47,948.15,1,1390.623161,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,C2-2024,ENJO V786,ENJO V786,ENJO V786,REP,CrestorDrops,Currency,0.35,Sales,SvT - Currency,893600.8453,1118424.353,1.25,1.83,948.15,1,1738.27184,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q2-2023,ENJO V786,ENJO V786,ENJO V786,REP,Metapure Capsule,Others,0.21,Non-Sales,Others,2,2,1,1.1,568.89,1,625.779,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,Q3-2022,ERKOEN786,ERKOEN786,ERKOEN786,REP,Pediamax Lotion,Others,0.03375,Non-Sales,Others,1,1,1,1,91.42875,1,91.42875,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,Q4-2021,ERKOEN786,ERKOEN786,ERKOEN786,REP,Immunorelief Lotion,Others,0.03375,Non-Sales,Others,1,1,1,1,91.42875,1,91.42875,0,REP
UK,British Pound (GBP),BL-D,Team2,2025,C1-2025,ERKOEN786,ERKOEN786,ERKOEN786,REP,CardioRituxancure,Others,0.0225,Non-Sales,Others,1,0,0,0,60.9525,1,0,0,REP
UK,British Pound (GBP),BL-B,Team4,2024,Q2-2024,ERKOEN786,ERKOEN786,ERKOEN786,REP,TylenolCapsule,Currency,0.35,Sales,SvT - Currency,1045512.989,1493899.05,1.43,2,948.15,1,1896.3,0,REP
UK,British Pound (GBP),BL-D,Team1,2023,Q3-2023,ERKOEN786,ERKOEN786,ERKOEN786,REP,Geriforte Capsule,Currency,0.35,Sales,SvT - Currency,893600.8453,1118424.353,1.25,1.83,948.15,1,1738.27184,0,REP
UK,British Pound (GBP),BL-B,Team3,2022,C1-2022,ERKOEN786,ERKOEN786,ERKOEN786,REP,Pediamax Lotion,Others,0.21,Non-Sales,Others,1,1,1,1.1,568.89,1,625.779,0,REP
UK,British Pound (GBP),BL-D,Team5,2021,Q1-2021,ICLAUR786,ICLAUR786,ICLAUR786,REP,Pediamax Lotion,Others,0.03375,Non-Sales,Others,1,1,1,1,91.42875,1,91.42875,0,REP
UK,British Pound (GBP),BL-B,Team2,2025,Q2-2025,ICLAUR786,ICLAUR786,ICLAUR786,REP,ActosPowder,Others,0.03375,Non-Sales,Others,1,1,1,1,91.42875,1,91.42875,0,REP
UK,British Pound (GBP),BL-D,Team4,2024,C2-2024,ICLAUR786,ICLAUR786,ICLAUR786,REP,VascularAspirinforte,Others,0.0225,Non-Sales,Others,1,0,0,0,60.9525,1,0,0,REP
UK,British Pound (GBP),BL-B,Team1,2023,Q4-2023,ICLAUR786,ICLAUR786,ICLAUR786,REP,Multiguard Capsule,Currency,0.35,Sales,SvT - Currency,804240.7609,912726.95,1.13,1.43,948.15,1,1359.01184,0,REP
UK,British Pound (GBP),BL-D,Team3,2022,C3-2022,ICLAUR786,ICLAUR786,ICLAUR786,REP,ProLyricaheal,Currency,0.35,Sales,SvT - Currency,893600.8453,1118424.353,1.25,1.83,948.15,1,1738.27184,0,REP
UK,British Pound (GBP),BL-B,Team5,2021,C3-2021,ICLAUR786,ICLAUR786,ICLAUR786,REP,EnbrelPowder,Others,0.21,Non-Sales,Others,1,0,0,0,568.89,1,0,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team1,2025,Q3-2025,P4BARL786,949000786,TOEDMI786,MR,AspirinInjection,Currency,0.9,Sales,SvT - Currency,42857.72236,43486.73377,0.9,0.7,2875,1,2012.5,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team4,2024,Q4-2024,P9BARL786,178500786,I?NEJR786,MR,OrthoTylenolplus,Currency,0.9,Sales,SvT - Currency,103130.0917,100433.6277,0.95,0.75,2875,1,2156.25,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team5,2023,Q1-2023,P3BAPL786,358500786,I?DRAG786,MR,Pediamax Lotion,Currency,0.9,Sales,SvT - Currency,99830.35596,104410.0152,1.06,1.35,2875,1,3881.25,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team3,2022,Q2-2022,13BARL786,278500786,I?AZRA786,MR,Multirapid Gel,Currency,0.9,Sales,SvT - Currency,159841.7923,127170.2707,0.73,0,2875,1,0,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team1,2021,Q3-2021,01BARL786,01BARL786,I?MERI786,PS,AvastinDrops,Currency,0.9,Sales,SvT - Currency,1101907.295,984057.3064,0.9,0.7,4050,1,2835,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team4,2025,Q4-2025,P5BARL786,238500786,I?NEDŽ786,MR,Cardiopure Tablet,Currency,0.9,Sales,SvT - Currency,42747.21188,43342.62067,0.98,0.9,2875,1,2587.5,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team5,2024,C1-2024,11BARL786,248500786,I?AZRA786,MR,Metacomplete Drops,Currency,0.9,Sales,SvT - Currency,168631.0337,141383.0327,0.76,0,2875,1,0,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team3,2023,Q2-2023,P7BARL786,209000786,I?ERMI786,MR,Microplus Ointment,Currency,0.9,Sales,SvT - Currency,69820.30178,67157.17428,0.94,0.7,2875,1,2012.5,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team1,2022,C2-2022,P1BARL786,878500786,I?IVA 786,MR,Metacomplete Drops,Currency,0.9,Sales,SvT - Currency,156364.3061,118104.8243,0.84,0,2875,1,0,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team4,2021,C3-2021,P2BAOL786,978500786,SOSONJ786,MR,Oncoadvance Solution,Currency,0.9,Sales,SvT - Currency,182728.693,169346.139,0.98,0.9,2875,0.53,1371.375,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team5,2025,Q1-2025,14BARL786,448500786,I?LEJL786,EMR,Dermoactive Drops,Currency,0.9,Sales,SvT - Currency,75955.78662,69222.86805,0.97,0.85,3750,1,3187.5,0,REP
Lebanon,Lebanese Pound (LBP),BL-C,Team3,2024,C1-2024,H1BANO786,898500786,i?Saša786,FLM,CardioCymbaltaboost,Currency,0.8,Sales,SvT - Currency,1101907.295,984057.3064,0.91,0.7,4125,1,2887.5,1,FLM
Lebanon,Lebanese Pound (LBP),BL-C,Team1,2023,C2-2023,P4BAPL786,468500786,I?RADA786,KAM,CardioRituxancure,Currency,0.9,Sales,SvT - Currency,388870.0627,482043.7071,1.11,1.54,3875,1,5967.5,0,FLM
Lebanon,Lebanese Pound (LBP),BL-C,Team4,2022,Q4-2022,P2BAPL786,68500786,I?SEDI786,KAM,Macroforte Powder,Currency,0.9,Sales,SvT - Currency,365294.3167,385652.4477,0.96,0.8,3875,1,3100,0,FLM
Lebanon,Lebanese Pound (LBP),BL-C,Team5,2021,Q1-2021,P2BARL786,268500786,I?DRAG786,KAM,Pediacure Spray,Currency,0.9,Sales,SvT - Currency,388414.7762,440415.9966,1.1,1.5,3875,1,5812.5,0,FLM
